golden_id,customer_message,context,true_intent,predicted_intent,intent_confidence,retrieval_score,retrieved_customer_message,historical_brand_response,predicted_action,expected_action,decision_reason,generated_reply,intent_correct,action_correct
105,@AppleSupport Thank you for your response! Please see your DMs.,customer: This new update from @115858 has set me back. If my efficiency is being challenged negatively then I can’t continue with this. brand: @728922 We'd be happy to do what we can to help. Can you DM us the device you have and what's happening exactly? https://t.co/GDrqU22YpT,general_or_insufficient_context,purchase_store_refund,0.2575,0.9121,@AppleSupport hi reply to your dms thanks,We've received your DM and will continue to work with you there.,escalate,auto_handle,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
106,@118936 @AppleSupport CAN YAL PLEASE FIX THIS SHIT I️ &lt;— PLEASE 😒😒😒😒,,apple_music_media,device_troubleshooting,0.2844,0.867,@337315 @AppleSupport Same soo annoying x,"We’d love to help. To start, send us a DM with more details on the behavior you’re experiencing.",escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
107,@AppleSupport Done,"customer: Hey @AppleSupport i have background apps disabled on iOS11, Why are applications still being updated in the background? https://t.co/yXcijY4tQV brand: @201501 We'd love to look into this behavior with you. Join us in DM to get started: https://t.co/GDrqU22YpT",app_service_issue,device_troubleshooting,0.2765,1.0,@AppleSupport Done,None,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
108,I hope @115858 honors my earphones warranty. My left earphone is malfunctioning,,purchase_store_refund,purchase_store_refund,0.6409,0.7255,"Hi @115858, I was wondering how I get my faulty earphones replaced and if they’re covered under the warranty?🎧🤔@AppleSupport","We'll be happy to check out the options with you. To get started, DM us the country you're located in. We'll meet you there.",escalate,escalate,sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,True,True
109,@AppleSupport Done 👍🏼,customer: @AppleSupport help brand: @636128 Thanks for reaching out. Could you let us know more details about your particular situation via a DM? We’ll keep moving from there. https://t.co/GDrqU22YpT,account_security,device_troubleshooting,0.2765,1.0,@AppleSupport Done 👌🏻,We're here to help. You can find more information on Siri and its features here:,escalate,escalate,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,True
110,@AppleSupport So why is my phone doing this,brand: @299675 Were you able to test this issue on Wi-Fi? Which iOS version are you currently using? customer: @AppleSupport Yea I tried and I’m using 11.0.3 brand: @299675 Are you still experiencing the issue with the iOS 11.0.3? customer: @AppleSupport Yeaa,general_or_insufficient_context,device_troubleshooting,0.3724,0.9645,@AppleSupport why my phone doing this????,"We’d love to help. To start, please send us a DM letting us your iPhone model.",escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
111,@AppleSupport I am on an iPhone 7 as well,"customer: @AppleSupport… FIX MY TEXT MSG NOTIFICATIONS COS THIS UPDATE KEEPS MAKING ME MISS MY MESSAGES‼️😑 please and thanks😅 brand: @302805 We want to help. What is the exact iOS version you're using? Since updating, have you had a chance to restart? customer: @AppleSupport 11.0.2. I know there’s an 11.0.3 Out but it won’t let me update yet",device_troubleshooting,purchase_store_refund,0.3818,0.9644,@AppleSupport I’m using iPhone 7,Thank you. Please take a look at this article to check your notification settings: DM with questions.,escalate,auto_handle,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
112,@AppleSupport Thank you!,"customer: Hey @AppleSupport After the last update, our phones are autocorrecting “I” to “A ?” Whats up with that and how do we make it stop? :) brand: @173544 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9",software_update,device_troubleshooting,0.2709,1.0,@AppleSupport Thank you !,None,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
113,"@AppleSupport so my iPhone wont connect to iTunes on my laptop, what should I do ?",,battery_power,apple_music_media,0.833,0.8951,@AppleSupport my iPhone doesn't connect to my iTunes on my PC,"You're in the right place for help. To ensure we walk through the right steps, have you noticed if the PC recognizes the iPhone?",auto_handle,auto_handle,sufficient_confidence_and_evidence,"Thanks for reaching out. You're in the right place for help. To ensure we walk through the right steps, have you noticed if the PC recognizes the iPhone?",False,True
114,"The least you can do is give us a new update to get rid of these boxes, or a new phone will do @AppleSupport",,connectivity,purchase_store_refund,0.2992,0.8614,My phone updated and I️ still have these damn boxes! @115858 @AppleSupport FIX IT NOW!!!,Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together.,escalate,auto_handle,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
115,@AppleSupport I’m just trying to update twitter and the App Store is asking me to do this so I enter my CVV and it get’s declined https://t.co/fXW4XM1tre,,apple_music_media,purchase_store_refund,0.2552,0.669,@AppleSupport Then why when I try to update iOS and twitter do I receive a message saying that there’s a problem with my payment?,"That would mean there is some kind of issue with the payment details you have saved to the account. If it doesn't give a Verify Payment button go to Settings &gt; iTunes &amp; App Store &gt; tap your Apple ID &gt; View Apple ID &gt; Payment Information, in there fix anything in red.",escalate,auto_handle,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
116,@AppleSupport why does my IPhone 7+ keep draining out fast ever since the iOS 11 update came out???,,app_service_issue,software_update,0.9131,0.9189,"@AppleSupport iPhone 7 Plus, less than a day, drains so fast than earlier, kind of after the iOS11 update.",Have you been able to implement the battery tips here:,auto_handle,auto_handle,sufficient_confidence_and_evidence,Thanks for the details. Have you been able to implement the battery tips here:,False,True
117,"@115858, the “i” problem is... sorta fixed...? https://t.co/4lMkNxJ0yh",,purchase_store_refund,device_troubleshooting,0.4372,0.8827,@115858 needs to fix this “i️” problem IMMEDIATELY https://t.co/WBA62kvKi7,We're here to help. DM us what iOS version you're on.,escalate,escalate,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,True
118,@AppleSupport It happen atleast twice in a week since the phone is 2weeks old. Currently am using ios 11.0.3. And also device is getting heat to core.,brand: @210130 How often does this happen? What iOS version are you currently on? Let us know in DM. https://t.co/GDrqU22YpT,general_or_insufficient_context,software_update,0.7678,0.7706,"@AppleSupport Thank you for replying! It started when I updated iOS from 10.3.3 to 11.1. Updating it to 11.1.1 did not solve the problem. Besides, I also noticed that my iPhone SE was very hot when I updated it to 11.1. It happened again while updating to 11.1.1. Never had happened before.",DM us the country you're currently located here:,auto_handle,auto_handle,sufficient_confidence_and_evidence,Thanks for the details. DM us the country you're currently located here:,False,True
119,"@AppleSupport iOS 11.2 supposedly adds Apple Pay to iMessage, can not seem to figure out how to enable it for the life of me. Halp! #iOS112 #ApplePay #iMessage",,account_security,how_to_settings,0.6848,0.8096,@AppleSupport when is Apple Pay going to be activated for iMessage? I don’t see it under iMessage settings.,It will be coming this fall. Keep an eye out here for updated information:,auto_handle,escalate,sufficient_confidence_and_evidence,It will be coming this fall. Keep an eye out here for updated information:,False,False
120,@AppleSupport Yesterday or day before.,"customer: @AppleSupport iOS 11.03 voiceOver freezing all apps,safari on launch. App still frozen after VoiceOver deactivated. Hard reset no help. brand: @334358 We want to look into this issue with you. How long ago did you update your device to iOS 11.0.3?",how_to_settings,purchase_store_refund,0.4058,0.9213,@AppleSupport Yesterday in the morning.,Let's get a closer look. Please DM us.,escalate,auto_handle,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
121,@115858 why does my iPhone 7 Plus keep getting stuck in landscape after using YouTube? New since 11 update. https://t.co/G6htQNXSYM,customer: @AppleSupport No there is not an update available.,device_troubleshooting,device_troubleshooting,0.6896,0.7201,@AppleSupport I see this white bar every time I switch from landscape mode to portrait on #YouTube app on my iPhone 7 Plus. Is this normal? https://t.co/UoXMIBPggk,We want to help. Send us a DM letting us know if you are updated to iOS 11.0.3.,auto_handle,auto_handle,sufficient_confidence_and_evidence,Thanks for letting us know. We want to help. Send us a DM letting us know if you are updated to iOS 11.0.3.,True,True
122,this update has me messed up @115858 why is my “I️” turned into A with a box🙄,,software_update,device_troubleshooting,0.2947,0.8332,@115858 when is the update coming so my “I” stops turning into an “A?”???,Here’s what you can do to work around the issue until it’s fixed in a future software update:,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
123,@AppleSupport 11.03 and still my own ringtones will not work 😱😭,,battery_power,app_service_issue,0.2769,0.8841,@applesupport still can't get my 7 to use my ringtones...,We're here to help out. Did you recently get a new iPhone 7 or change devices?,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
124,@AppleSupport since the release of iOS 11 my iPhone 5s battery drains alot. In the morning it is 100% but when i get out of school its 3%,customer: @AppleSupport It didnt before customer: @AppleSupport It was 70 now its 19 customer: @AppleSupport 59% brand: @182713 We know having a reliable battery is important. Would you join us in DM please? We'd like to start troubleshooting with you. https://t.co/GDrqU22YpT,connectivity,software_update,0.5663,0.8237,"iOS 11 is draining the battery of my iPhone 6s Plus, it goes from 100% to 40% in two hours and a half, any advice @AppleSupport ?",We're sorry you are having this experience. Can you tell us which version of iOS 11 you are currently using please?,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
125,@498613 @AppleSupport I don’t think it worked for me 🤔,brand: @498613 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT customer: @AppleSupport why does my phone keep making I️ look like this 🤨🤨🤨 brand: @498613 We want to help. Take a look at this article for a workaround to this issue: https://t.co/uQeXsrrlXJ customer: @AppleSupport @498614,apple_music_media,purchase_store_refund,0.2999,0.9439,@AppleSupport @485192 Didn’t work for me 🤷🏽‍♀️,We've received your DM. We look forward to working with you.,escalate,auto_handle,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
126,@AppleSupport That’s not the issue. The app is find. Just double showing in location settings as per my last screenshot.,customer: Hey @AppleSupport Ur assistance in this would be great. Noticed since iOS11 now on iOS11.0.3 &amp; iPhone 6S+.Deleting app doesn’t do anything. https://t.co/nptuK30gw7 brand: @308116 Thank you for reaching out. Do the apps remove after a restart? Do the apps still show on the home screen after deleting?,app_service_issue,how_to_settings,0.5792,0.76,@AppleSupport Btw it doesn’t state how the location is found there!,None,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
127,"@AppleSupport Hi, my friend bought iphone x from italian apple site and now he need an invoice (he has a Vat italian code) instead of a simple receipt. Is it possible to request? How? Thanks for your reply!",,purchase_store_refund,purchase_store_refund,0.6811,0.636,@AppleSupport Hi How can i get help from Apple France for my ipad invoice? Thanks !,"Thanks for reaching out! For help with this issue, reach out to our Online Store Advisors here:",escalate,escalate,sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,True,True
128,Can someone at @AppleSupport explain why this WiFi/Bluetooth glitch is still happening almost 3 weeks later?! So amateur 🤦🏻‍♂️,,account_security,connectivity,0.8235,0.7197,@AppleSupport some glitches with this latest update 😩 “Bluetooth is already on” is one of them,Let's work on this Bluetooth issue. Does this happen when you try to turn on Bluetooth from the Control center or Settings?,auto_handle,escalate,sufficient_confidence_and_evidence,Thanks for the details. Let's work on this Bluetooth issue. Does this happen when you try to turn on Bluetooth from the Control center or Settings?,False,False
129,"@115858 iphone 📱 is not as before. Not reliable as before and not as good. Freezes, WiFi and Bluetooth on randomly. WTF total BS",,how_to_settings,connectivity,0.8342,0.8187,@115858 I’ve never had any problems with my iPhone until I did the latest updates... y tho??,Let's look into this for you. What kind of issues are you experiencing? Let us know in DM.,auto_handle,auto_handle,sufficient_confidence_and_evidence,Thanks for the details. Let's look into this for you. What kind of issues are you experiencing? Let us know in DM.,False,True
130,@AppleSupport I did it! Did it work?? 🙈🙈,"customer: This “I️” glitch thoughhhhh, @115858 + @AppleSupport . #ICantSayI brand: @532117 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 customer: @AppleSupport Thank you!! ☺️",general_or_insufficient_context,device_troubleshooting,0.3138,0.9114,@AppleSupport It didn’t work!! 😞,None,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
131,@115858 when tf you gonna fix this shit I️,,device_troubleshooting,device_troubleshooting,0.3074,0.9128,@115858 when tf are you gonna fix this I️ problem?!,Here’s what you can do to work around the issue until it’s fixed in a future software update:,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,True,False
132,@AppleSupport Messenger. Used to be that the posts I haven't read rise to the top. They are not doing that now. iOS11 on 7+,"customer: @AppleSupport the new messenger doesn’t sort by unread at the top anymore ? brand: @168381 We'll help however we can. Just to clarify, was this in Messages or were you refering to a third-party app?",software_update,purchase_store_refund,0.1997,0.7036,"When you're ready to embrace iOS 11... what's happening, @AppleSupport? https://t.co/w3DLkbKX39",We'd like to help you get this phone up to date. Let us know which model of iPhone this you're using via DM. We'll go from there.,escalate,auto_handle,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
133,@AppleSupport gave us 2+ updates for ios11. My piece of shit still resets when I hit home from lock screen. I wanna smash it on the ground,,battery_power,device_troubleshooting,0.8099,0.7583,@AppleSupport You just release an update to end all these terrible problems on iOS 11 for all people @116333 @119462 @123857,None,auto_handle,auto_handle,sufficient_confidence_and_evidence,Thanks for letting us know. None,False,True
134,@AppleSupport Yes. It normally rotates freely. It just gets “confused” sometimes. Especially locking the phone in one orientation and opening in another,"customer: @AppleSupport how come sometimes my 6S+ cant decide what orientation to use? Happens constantly :( https://t.co/XNse7kZa0j brand: @753008 We want to look into this further with you. Does this only occur on the lock screen? Which iOS version are you running? customer: @AppleSupport 11.0.3. Symptoms started in 11. Also happens in programs in bed/@ beach. Gets stuck in side orient or amalgam of both, blocking some buttons brand: @753008 We appreciate that information! Next, have you tried the steps listed here: https://t.co/FvlNC7YmZ4",connectivity,device_troubleshooting,0.488,0.7132,Hi @AppleSupport please help meeeeee my phone keeps flipping to horizontal even tho I have the portrait orientation lock on! https://t.co/CdeTaVIiR6,"Hey, we can work with you on this. DM us the exact iOS version and we'll take it from there.",escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
135,@AppleSupport I do. How can I restore them onto my phone?,customer: @AppleSupport I updated my iPhone 7 to iOS 11.0.3 &amp; now all of my photos are gone. Kinda major bug considering most of them were of my kid. brand: @363018 We want you to be able to keep those precious moments. Do you use iCloud for your photos?,apple_music_media,how_to_settings,0.82,0.8708,@AppleSupport is there any way i can recover them without reseting the phone?,We'd like to gather some more details about what's happening. Send us a DM and we can work from there.,auto_handle,auto_handle,sufficient_confidence_and_evidence,We'd like to gather some more details about what's happening. Send us a DM and we can work from there.,False,True
136,@AppleSupport Why do I️ need to do this at all? Can’t you guys release a patch to fix it?,customer: @AppleSupport can you please fix the glitch when typing the letter “i” brand: @487599 Thanks for reaching out to us about your keyboard. We recommend checking out this link: https://t.co/xU1AGHStV6,app_service_issue,how_to_settings,0.3578,0.871,@AppleSupport I’ve already done that and now it’s doing it again. Why can’t we just get a fix? I don’t want a workaround.,None,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
137,@AppleSupport Thank You.,brand: @259835 Please tell us more about what you're experiencing. We're here to help. customer: @AppleSupport it’s not something for a public forum as it’s quite a serious matter. Ive emailed management the Covent Garden store.... customer: @AppleSupport ....as advised when I went there on Tuesday but no one replied. brand: @259835 DM us the details and we'll be happy to look into it. https://t.co/GDrqU22YpT,general_or_insufficient_context,device_troubleshooting,0.2709,1.0,@AppleSupport Thank you.,You're welcome. Congratulations on your new iPhone 8! This can help you along the way:,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
138,"@AppleSupport ios 11 made my battery look horrible, and it's catching a lot","customer: Meu celular ta todo lerdo,travando,arruma isso @AppleSupport brand: @669931 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",purchase_store_refund,software_update,0.9026,0.9155,@AppleSupport IOS 11 is terrible to my battery,We'd like to look into the issue that you're experiencing with your battery. Click here to join us in DM:,auto_handle,escalate,sufficient_confidence_and_evidence,Thanks for the details. We'd like to look into the issue that you're experiencing with your battery. Click here to join us in DM:,False,False
139,@AppleSupport It’s continuously dying at 20% or 25% and it doesn’t turn back on . the Apple sign will flash as if it’s turning back on for 15 min at a time and then it’ll finally come back on . My maps also doesn’t follow my actions and my phone dies ridiculously fast,"customer: @AppleSupport Why is my phone acting stupid ? Im not going to buy a new one . 😑 brand: @532108 What seems to be going on with your iPhone. Let us know, we're happy to help!",account_security,purchase_store_refund,0.2666,0.6609,@AppleSupport my phone is seriously dying within 10 min use! It was literally at 80%. How is it possible?!? #iOS11 😑,We want to help with your iPhone's battery. Please DM us details on what apps are in use and we'll work together there.,escalate,escalate,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,True
140,"You’ve done it again @115858 @AppleSupport, another update to the #iPhone that just makes it even slower &amp; more glitchy…",,how_to_settings,purchase_store_refund,0.3221,0.8542,can you hurry up &amp; fix this weird iphone glitch thing🙄🙄 @AppleSupport,None,escalate,auto_handle,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
141,@AppleSupport Done!,"customer: @AppleSupport 🤔 https://t.co/yJf3g2Anaa brand: @800499 Hey there! We certainly don't want Twitter to fly away, so we'd love to investigate what's going on. Which iPhone model are you using? Which version of the operating system is it running? Let us know in DM and we'll get started. https://t.co/GDrqU22YpT",general_or_insufficient_context,device_troubleshooting,0.2765,1.0,@AppleSupport Done!,None,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
142,@AppleSupport have you worked out why iOS 11 is draining my battery?,,device_troubleshooting,software_update,0.9039,0.949,Why is the new iOS 11 literally draining my battery @AppleSupport?,Please send us a DM and we'll look into this with you.,auto_handle,auto_handle,sufficient_confidence_and_evidence,Thanks for the details. Please send us a DM and we'll look into this with you.,False,True
143,"@115858 since you made the 10.13 update, haven't been able to restore a full time machine or a full disk image. nice one, you broke 2 backups",,software_update,device_troubleshooting,0.2217,0.6017,Did the latest update and lost EVERY photo. I guess those backups are pointless @115858 thanks 👍🏼,We know how important it is to have your photos. We'd like to assist you with this. Please click here to join us in DM. We'll continue there:,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
144,@AppleSupport @501930 do this!!,"customer: @AppleSupport @115858 every time I️ type certain things it changes it to a question mark. Please fix!!! brand: @593076 We can help you out. Take a gander at the following article and DM us with any questions. Thanks. https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT customer: @AppleSupport @593076 Omg. You have to use a text shortcut to get the phone to type what it’s supposed to. This may be the worst upgrade of my history w/ iPhone customer: @542585 @AppleSupport As expensive as the iPhone 8 plus is, I expect it to type correctly. Apple can do better than this",battery_power,how_to_settings,0.7174,0.9027,@AppleSupport @4150 Done!,We apologize for the delayed response. Please check here to report the email and identify phishing:,auto_handle,auto_handle,sufficient_confidence_and_evidence,We apologize for the delayed response. Please check here to report the email and identify phishing:,False,True
145,"@115858 Why is it so hard to turn off wifi/BT in OS11? I wish i could dump a tub of discarded shrimp shells on the idiot who thought it's a ""feature"" to keep em running when you turn 'em off in CP. Many work in areas that restrict wifi/BT! Can't buy new iphone until this is fixed!",,connectivity,connectivity,0.53,0.749,"@115858 why won’t IOS11 let me leave WiFi off? It’s really, really irritating. Also ITunes is an unusable mess",Thanks for reaching out to us for support. We would love to help you. Can you tell us how often does the issue occur?,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,True,False
146,@AppleSupport Old iPhone has since been erased and traded in. So not sure if music exists anymore.,"customer: @AppleSupport it’s mostly (or all) music that I’ve manually loaded over the years, live recordings or ripped from CDs I’ve purchased. brand: @216479 Is the missing music still in iTunes where it can be re-synced to the iPhone? customer: @AppleSupport I don’t see it, which is upsetting because I just switched over to an iPhone 8. Did a full backup of my old iPhone but customer: @AppleSupport ...music apparently didn’t transfer.",apple_music_media,apple_music_media,0.3596,0.7752,@AppleSupport all my Apple Music was deleted when I updated my phone.,We can help. Under Settings &gt; Music make sure iCloud Music Library is enabled.,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,True,False
147,@AppleSupport Yup,"customer: @115858 what’s the point of a finger recognition function if it never recognizes my finger print? Is it the phone or am I special? brand: @707847 Thanks for reaching out to us. We are always happy to help. To clarify, you're able to set up Touch ID without an issue, but you're having a hard time using it after that?",app_service_issue,device_troubleshooting,0.2856,1.0,@AppleSupport Yup,Thanks for confirming that. Can you provide us which iOS version is on your device? This can be located in Settings &gt; General &gt; About &gt; Version.,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
148,Any problem reported last hours about #iPhone or #iOS? My #iPhone6 and my wife’s #iPhone7Plus got freezed on black screen for more than 3 hours at the same time! @AppleSupport I have restored both devices after sometime of trying and finaly lost messages! Can you explain this? https://t.co/dmVtEBZt0Z,,purchase_store_refund,device_troubleshooting,0.5676,0.7179,"Uh ,@115858 Why has my #iphone 6s turned into an ever-crashing, freeze-up device over the past 10-14 days?! ‘‘Twas working fine last month 🤔",Let's help get your device running as normal. Please DM us the version of iOS you're using and we can go from there.,escalate,escalate,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,True
149,"@AppleSupport ,my iphone 6s+ , got freeze daily and apps get unresponsive ..it has been happing since installed ios 11",customer: @AppleSupport the most recent one(ios 11.1.2) brand: @151400 Thanks! We'd like to gather additional details about your iPhone. Join us in DM with your current location. https://t.co/GDrqU22YpT,account_security,software_update,0.7921,0.8891,@AppleSupport I have an 6s plus and after installing iOS 11.0.2 ever since ios11 my phone freezes. Apps freeze everything u can think of,That's not the experience we want for you. Follow us to DM using the link below and we'll get started.,auto_handle,escalate,sufficient_confidence_and_evidence,Thanks for the details. That's not the experience we want for you. Follow us to DM using the link below and we'll get started.,False,False
150,I was charging my phone and it still died on me... wtf y'all got going on @AppleSupport these iPhone batteries are ass,,how_to_settings,battery_power,0.6292,0.7507,My phone died at 10:30am this morning. I woke up at 6:30am with a full charge. Literally wtf @AppleSupport,We want to help. Tell us more about what's happening in DM.,auto_handle,auto_handle,sufficient_confidence_and_evidence,Thanks for the details. We want to help. Tell us more about what's happening in DM.,False,True
151,@AppleSupport Could you just get os 11.02 sorted battery time a disaster now 😡,customer: @AppleSupport Can I add “Privacy” to the control center? customer: @AppleSupport No i just press it nothing happen sometimes customer: @AppleSupport My iPhone froze after iOS 11 installed. The keypad to put my password is after an update won't respond and I have restartd it multiple times customer: @AppleSupport I strongly miss the clearing of notifications from locked screen in iOS11. Any procedure to do this?,device_troubleshooting,battery_power,0.3014,0.781,@AppleSupport even with 11.0.2 battery is still an issue. Do something,DM us and we can continue to take a look at this for you.,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
152,@AppleSupport Yes. Should I erase &amp; restore?,customer: I have had iPhones for many years &amp; this is the first issue...EVER! Anyone else had this problem? @AppleSupport https://t.co/Otp6vxtzyM brand: @476998 Thanks for reaching out. Does this occur after restarting your iPhone? https://t.co/OWRDHWSt4h,software_update,device_troubleshooting,0.3691,0.7845,@AppleSupport No I’ve already completed the process of restoring from a back up,"Got it. Since completing the backup restore process, have you had the chance to restart the iPhone?",escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
153,"@AppleSupport Google Chrome and Safari. Yes videos, but the screen wavers and flickers sometimes just on the desktop or non-video apps","customer: @AppleSupport when I click on a message, the options do not appear on touch bar. And yes the FaceTime doesn't work for any contact https://t.co/oqFWccxWAI brand: @354437 Have you been able to restart computer? If so, let's perform an SMC reset and then try: https://t.co/FYojVXHuwn customer: @AppleSupport macOS Sierra Version 10.12.6 Yes I’ve reset it too. I can never predict when it will happen https://t.co/Hqb7iIRSO3 brand: @354437 Does this only happen while playing videos? What app are you using when this happened?",battery_power,device_troubleshooting,0.8456,0.7051,@AppleSupport Yes almost all videos that are played on safari,"Got it. Does this happen when your iPhone is connected to Wi-Fi, cellular data, or both?",auto_handle,auto_handle,sufficient_confidence_and_evidence,"Thanks for letting us know. Got it. Does this happen when your iPhone is connected to Wi-Fi, cellular data, or both?",False,True
154,@AppleSupport No,"brand: @196306 The volume rocker’s functionality is dependent on which app you are using. In the Music app, does it only control the ringer? customer: @AppleSupport When I’m on him screen an nothin is being used I still just adjust he headphones volume. customer: @AppleSupport Before the update when apps where in the background it would change when you press the top or bottom button on the side of the phone brand: @196306 Just to confirm, do you have headphones in while at the home screen and trying to adjust the volume?",connectivity,device_troubleshooting,0.3938,1.0,@AppleSupport No,"Okay. Send us a DM, and let us know if you're syncing the playlists through iTunes.",escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
155,@AppleSupport Sent.,"customer: I think if I hold my phone to my ear like a seashell, I can actually hear the battery draining. Thanks for the updates, @AppleSupport NOT!! https://t.co/DXwB5MjJox customer: @435520 @AppleSupport It’s awful. This upset has been very buggy. brand: @435520 We want to help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT brand: @573719 Hey, thanks for bringing this to our attention. Send us a DM with your device and iOS version so we can look into what's going on. https://t.co/GDrqU22YpT",general_or_insufficient_context,device_troubleshooting,0.3022,1.0,@AppleSupport Sent.,None,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
156,@AppleSupport Overall crappy performance. 😶,customer: @AppleSupport why does the apple update suck so bad? My normally good product is now crap thanks to your update. brand: @184722 Thanks for reaching out to us. Can you please provide more details about your issue so that we can better understand? Thanks. customer: @AppleSupport App crash when I have podcasts playing. General stalling on all apps. Slower responses to typing in text. Battery life severely shortened.,apple_music_media,device_troubleshooting,0.2823,0.9329,@AppleSupport And I am really disappointed with the performance,Is it only heating up while watching YouTube? This can be normal and there's more info on that here:,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
